code,name,country
4670190,Sweden Mobile - Telia,Sweden
9186288,India Mobile - Bharti,India
48486741,Poland TPSA,Poland
9182308,India Mobile - Other Carriers,India
57571,Colombia LEX,Colombia
48393999,Poland OLO,Poland
48163077,Poland OLO,Poland
48768552,Poland TPSA,Poland
57311,Colombia Mobile - Comcel,Colombia
576336,Colombia Pereira,Colombia
5527339,Brazil Vitoria On Net,Brazil
4367891,Austria Mobile - Hutchison 3G,Austria
574905,Colombia Medellin,Colombia
1809990,Dominican Republic Mobile - Other Carriers,Dominican Republic
48566841,Poland TPSA,Poland
2721013,South Africa NGN,South Africa
7908498,Russia Mobile - Rostelecom,Russia
9185589,India Mobile - Other Carriers,India
91954,India Mobile - Other Carriers,India
48297682,Poland TPSA,Poland
48896410,Poland TPSA,Poland
48233067,Poland OLO,Poland
4843671,Poland TPSA,Poland
4841248,Poland OLO,Poland
48691,Poland Mobile - Plus,Poland
2787753,South Africa Premium,South Africa
9186409,India Mobile - Other Carriers,India
48158782,Poland OLO,Poland
514327,Peru High,Peru
4871758,Poland OLO,Poland
35122001,Portugal OLO,Portugal
97598,Bhutan Mobile,Bhutan
25229,Somalia Nationlink,Somalia
4868388,Poland TPSA,Poland
99477,Azerbaijan Mobile - Other Carriers,Azerbaijan
5718781,Colombia LEX,Colombia
48833082,Poland TPSA,Poland
9186250,India Mobile - Other Carriers,India
5912528,Bolivia Equal Access,Bolivia
4861443,Poland TPSA,Poland
4832756,Poland OLO,Poland
447441,United Kingdom Mobile - Other Carriers,United Kingdom
5937292,Ecuador Cuenca (Pacifictel),Ecuador
48566891,Poland TPSA,Poland
576351,Colombia Pereira,Colombia
18097978,Dominican Republic Santo Domingo,Dominican Republic
4841241,Poland OLO,Poland
3873769,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
48748844,Poland OLO,Poland
48896133,Poland OLO,Poland
9162262,India BSNL Onnet,India
5548,Brazil Florianopolis,Brazil
44122767,United Kingdom Verizon On Net,United Kingdom
48325555,Poland OLO,Poland
31637,Netherlands Mobile - Vodafone,Netherlands
4871740,Poland OLO,Poland
48468952,Poland OLO,Poland
4881858,Poland TPSA,Poland
48586216,Poland TPSA,Poland
73525,Russia Zone 3,Russia
5194372,Peru Mobile - Claro,Peru
917620,India Mobile - Other Carriers,India
574795,Colombia LEX,Colombia
4875778,Poland TPSA,Poland
919198,India Mobile - Bharti,India
4871865,Poland OLO,Poland
48556483,Poland OLO,Poland
5024779,Guatemala Mobile - Comcel,Guatemala
48555000,Poland OLO,Poland
48158453,Poland TPSA,Poland
48134231,Poland OLO,Poland
22997,Benin Mobile - MTN,Benin
99869217,Uzbekistan Mobile,Uzbekistan
455249,Denmark Mobile - Telia,Denmark
48166402,Poland TPSA,Poland
905424,Turkey Mobile - Vodafone,Turkey
35125505,Portugal OLO,Portugal
447837,United Kingdom Mobile - Orange,United Kingdom
918141,India Mobile - Other Carriers,India
521897,Mexico Not Equal Access II Mobile,Mexico
328052,Belgium OLO,Belgium
326073,Belgium OLO,Belgium
1876210,Jamaica Mobile - CWJ,Jamaica
321345,Belgium OLO,Belgium
48918153,Poland OLO,Poland
48486149,Poland TPSA,Poland
35123214,Portugal OLO,Portugal
48413661,Poland TPSA,Poland
5022267,Guatemala Mobile - Telefonica,Guatemala
336045,France Mobile - SFR,France
1721510,Saint Maarten Mobile,Saint Maarten
5643197,Chile Rural High,Chile
59122272,Bolivia La Paz,Bolivia
44192374,United Kingdom Verizon On Net,United Kingdom
74918,Russia Zone 2,Russia
346940,Spain Mobile - Telefonica,Spain
4871731,Poland OLO,Poland
593723503,Ecuador ETAPA,Ecuador
521386,Mexico Not Equal Access II Mobile,Mexico
337576,France Mobile - SFR,France
1809855,Dominican Republic Mobile - Orange,Dominican Republic
35122082,Portugal OLO,Portugal
55333753,Brazil Governador Validates On Net,Brazil
48913082,Poland TPSA,Poland
180959997,Dominican Republic Santo Domingo,Dominican Republic
4855801,Poland TPSA,Poland
447984,United Kingdom Mobile - Tmobile,United Kingdom
519695,Peru Mobile - Movistar,Peru
4814677,Poland TPSA,Poland
48168881,Poland OLO,Poland
48789,Poland Mobile - Orange,Poland
52433,Mexico NEA2,Mexico
1876812,Jamaica Mobile - CWJ,Jamaica
251953,Ethiopia Mobile - Other Carriers,Ethiopia
4895743,Poland TPSA,Poland
48555555,Poland OLO,Poland
519692,Peru Mobile - Movistar,Peru
1246842,Barbados Mobile - Digicel,Barbados
59372900,Ecuador ETAPA,Ecuador
4832220,Poland TPSA,Poland
1264235,Anguilla Mobile - Other Carriers,Anguilla
576356,Colombia LEX,Colombia
370,Lithuania Proper,Lithuania
22222,Mauritania Mobile,Mauritania
37251,Estonia Mobile - EMT,Estonia
48825776,Poland TPSA,Poland
4842217,Poland OLO,Poland
4818337,Poland TPSA,Poland
919818,India Mobile - Bharti,India
6429,New Zealand Mobile - Vodafone NZ,New Zealand
59669616,Martinique Mobile - Digicel,Martinique
35128310,Portugal OLO,Portugal
4875751,Poland TPSA,Poland
4832734,Poland TPSA,Poland
521669,Mexico Mobile - Equal Access 2,Mexico
790217,Russia Mobile - Other Carriers,Russia
68786,New Caledonia Mobile,New Caledonia
4894734,Poland OLO,Poland
795271,Russia Mobile - Rostelecom,Russia
632354,Philippines PLDT,Philippines
35125415,Portugal OLO,Portugal
48846532,Poland TPSA,Poland
78418,Russia Zone 2,Russia
48815031,Poland TPSA,Poland
5022255,Guatemala TelGua,Guatemala
1829827,Dominican Republic Mobile - Verizon,Dominican Republic
346889,Spain Mobile - Vodafone,Spain
4852391,Poland TPSA,Poland
5025586,Guatemala Mobile - PCS,Guatemala
918885,India Mobile - Other Carriers,India
48236530,Poland TPSA,Poland
575284,Colombia LEX,Colombia
521819,Mexico Mobile - Big 3,Mexico
5026677,Guatemala Mobile - Telefonica,Guatemala
485373,Poland Mobile - P4,Poland
50376867,El Salvador Mobile - Telefonica,El Salvador
90549,Turkey Mobile - Vodafone,Turkey
5195254,Peru Mobile - Movistar,Peru
78216,Russia Zone 3,Russia
48523079,Poland OLO,Poland
35124203,Portugal OLO,Portugal
456143,Denmark Mobile - TDC Mobil,Denmark
29773,Aruba Mobile - Digicel,Aruba
48566895,Poland TPSA,Poland
1829293,Dominican Republic Mobile - Verizon,Dominican Republic
4881724,Poland TPSA,Poland
48166279,Poland TPSA,Poland
4876743,Poland OLO,Poland
5027930,Guatemala TelGua,Guatemala
6344456,Philippines PLDT,Philippines
9159232,India BSNL Onnet,India
1829782,Dominican Republic Mobile - Verizon,Dominican Republic
48447103,Poland TPSA,Poland
467607,Sweden Mobile - Tele2,Sweden
27811,South Africa Mobile - Telkom Mobile,South Africa
6344967,Philippines PLDT,Philippines
3364166,France Mobile - SFR,France
59133768,Bolivia Santa Cruz,Bolivia
507437,Panama OLO,Panama
52866,Mexico Equal Access,Mexico
4813462,Poland TPSA,Poland
519817,Peru Mobile - Movistar,Peru
9195318,India Mobile - BSNL,India
479039,Norway Mobile - Other Carriers,Norway
2711485,South Africa NGN,South Africa
4673453,Sweden Mobile - Other Carriers,Sweden
48758881,Poland OLO,Poland
3712208,Latvia Mobile - Bite,Latvia
55487,Brazil Mobile - Other Carriers,Brazil
9187248,India Mobile - Other Carriers,India
9181588,India Mobile - Other Carriers,India
180979485,Dominican Republic Santo Domingo,Dominican Republic
387504,Bosnia and Herzegovina Srpska,Bosnia and Herzegovina
38095,Ukraine Mobile - MTS,Ukraine
1876819,Jamaica Mobile - CWJ,Jamaica
3873376,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
18092658,Dominican Republic Mobile - Verizon,Dominican Republic
519988,Peru Mobile - Movistar,Peru
55757,Brazil Mobile - Other Carriers,Brazil
48914040,Poland OLO,Poland
67618,Tonga Mobile,Tonga
4891392,Poland TPSA,Poland
4822625,Poland TPSA,Poland
3873766,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
3873582,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
336493,France Mobile - Network Others,France
4815308,Poland TPSA,Poland
48167354,Poland OLO,Poland
919004,India Mobile - Bharti,India
48958888,Poland OLO,Poland
995597,Georgia Mobile - Mobitel,Georgia
59125303,Bolivia Equal Access,Bolivia
2787754,South Africa Premium,South Africa
7957,Russia Mobile - Other Carriers,Russia
4871,Poland Region 2 (Katowice),Poland
55777,Brazil Mobile - Other Carriers,Brazil
48656100,Poland OLO,Poland
48544422,Poland OLO,Poland
5196838,Peru Mobile - Movistar,Peru
48757255,Poland TPSA,Poland
48616793,Poland OLO,Poland
48391406,Poland OLO,Poland
50323116,El Salvador Salnet,El Salvador
94265,Sri Lanka LankaBell,Sri Lanka
3595965,Bulgaria OLO,Bulgaria
67658,Tonga Mobile,Tonga
5037840,El Salvador Mobile - CTE Personal,El Salvador
5722057,Colombia LEX,Colombia
96659,Saudi Arabia Mobile - Zain,Saudi Arabia
5195775,Peru Mobile - Claro,Peru
55118,Brazil Mobile - Other Carriers,Brazil
593724003,Ecuador ETAPA,Ecuador
27120300,South Africa Premium,South Africa
325269,Belgium OLO,Belgium
85510,Cambodia Mobile - Other Carriers,Cambodia
632939,Philippines PLDT,Philippines
48525684,Poland OLO,Poland
4477447,United Kingdom Mobile - Other Carriers,United Kingdom
479672,Norway Mobile - Network Norway,Norway
48146660,Poland OLO,Poland
59146514,Bolivia Equal Access,Bolivia
9185948,India Mobile - Other Carriers,India
634793,Philippines PLDT,Philippines
1809906,Dominican Republic Mobile - Orange,Dominican Republic
38134210,Serbia Orion,Serbia
55448,Brazil Mobile - Other Carriers,Brazil
503747,El Salvador Mobile - Telemovil,El Salvador
4887563,Poland TPSA,Poland
3875891,Bosnia and Herzegovina OLO,Bosnia and Herzegovina
328170,Belgium OLO,Belgium
4834318,Poland TPSA,Poland
1849785,Dominican Republic Mobile - Orange,Dominican Republic
5914460,Bolivia Cochabamba,Bolivia
25251,Somalia Nationlink,Somalia
7702,Kazakhstan Mobile - K Cell,Kazakhstan
48746317,Poland OLO,Poland
99872366,Uzbekistan Mobile,Uzbekistan
918349,India Mobile - Bharti,India
336028,France Mobile - Network Others,France
48833788,Poland TPSA,Poland
614884,Australia Mobile - Telstra,Australia
39327,Italy Mobile - Wind Telecommunications,Italy
48846971,Poland TPSA,Poland
458182,Denmark Mobile - Telenor,Denmark
519756,Peru Mobile - Movistar,Peru
99866238,Uzbekistan Mobile,Uzbekistan
48914501,Poland TPSA,Poland
59599,Paraguay Mobile - Claro,Paraguay
1829755,Dominican Republic Mobile - Verizon,Dominican Republic
79045,Russia Mobile - Other Carriers,Russia
57691467,Colombia LEX,Colombia
1345929,Cayman Islands Mobile - Other Carriers,Cayman Islands
35123912,Portugal OLO,Portugal
48236580,Poland TPSA,Poland
9184170,India Mobile - Other Carriers,India
26323,Zimbabwe Mobile - Telecel,Zimbabwe
4854422,Poland OLO,Poland
542954,Argentina Cities Group 1,Argentina
1829919,Dominican Republic Mobile - Orange,Dominican Republic
67787,Solomon Islands Mobile,Solomon
593692,Ecuador Mobile - Porta,Ecuador
795052,Russia Mobile - Rostelecom,Russia
48123135,Poland OLO,Poland
3214920,Belgium OLO,Belgium
55227,Brazil Mobile - Other Carriers,Brazil
23490,Nigeria Mobile - Nitel,Nigeria
1809283,Dominican Republic Mobile - Verizon,Dominican Republic
543329,Argentina Cities Group 1,Argentina
3873534,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
632370,Philippines PLDT,Philippines
1829975,Dominican Republic Mobile - Verizon,Dominican Republic
48597240,Poland OLO,Poland
380567,Ukraine Dnepropetrovsk,Ukraine
27101100,South Africa Premium,South Africa
48943082,Poland TPSA,Poland
346885,Spain Mobile - Orange,Spain
4843655,Poland OLO,Poland
88690,Taiwan Mobile - Other Carriers,Taiwan
9186469,India Mobile - Other Carriers,India
35128505,Portugal OLO,Portugal
34645,Spain Mobile - Orange,Spain
48525462,Poland OLO,Poland
4868368,Poland TPSA,Poland
4861297,Poland TPSA,Poland
4817871,Poland TPSA,Poland
50322590,El Salvador Mobile - Telefonica,El Salvador
48158261,Poland OLO,Poland
1809614,Dominican Republic Mobile - Centennial,Dominican Republic
4474171,United Kingdom Mobile - Other Carriers,United Kingdom
18097841,Dominican Republic Santo Domingo,Dominican Republic
4891443,Poland OLO,Poland
37356,Moldova Pridnestrovye,Moldova
1876304,Jamaica Mobile - Digicel,Jamaica
91814,India Mobile - Other Carriers,India
9178640,India Mobile - Other Carriers,India
635488,Philippines PLDT,Philippines
4885878,Poland OLO,Poland
48768197,Poland TPSA,Poland
9189038,India Mobile - BSNL,India
918012,India Mobile - Aircel,India
1809875,Dominican Republic Mobile - Orange,Dominican Republic
467381,Sweden Mobile - Telia,Sweden
63241,Philippines Bayantel,Philippines
3593799,Bulgaria OLO,Bulgaria
63915,Philippines Mobile - Globe,Philippines
48221877,Poland OLO,Poland
48877342,Poland OLO,Poland
5032406,El Salvador Mobile - Telemovil,El Salvador
5749098,Colombia Medellin,Colombia
48698,Poland Mobile - Era,Poland
337709,France Mobile - Orange,France
39397,Italy Mobile - H3G,Italy
6280,Indonesia Mobile - Other Carriers,Indonesia
325775,Belgium OLO,Belgium
18095438,Dominican Republic Mobile - Verizon,Dominican Republic
577554,Colombia LEX,Colombia
572749,Colombia LEX,Colombia
3712557,Latvia Mobile - LMT,Latvia
50323226,El Salvador Salnet,El Salvador
48222411,Poland OLO,Poland
35128612,Portugal OLO,Portugal
48123572,Poland OLO,Poland
48166793,Poland TPSA,Poland
521597,Mexico Mobile - Equal Access 2,Mexico
632931,Philippines PLDT,Philippines
48586761,Poland TPSA,Poland
45419,Denmark Mobile - Telenor,Denmark
74823,Russia Zone 2,Russia
919840,India Mobile - Bharti,India
919724,India Mobile - Bharti,India
5032452,El Salvador CTE On Net,El Salvador
8180,Japan Mobile - Other Carriers,Japan
39342,Italy Mobile - Vodafone,Italy
57767,Colombia Bucaramanga,Colombia
74242,Russia Zone 3/Zone 3 Yuzhno-sakhalinsk,Russia
18097843,Dominican Republic Santo Domingo,Dominican Republic
2711210411,South Africa Premium,South Africa
4867253,Poland TPSA,Poland
48957151,Poland OLO,Poland
9989,Uzbekistan Mobile,Uzbekistan
278704,South Africa Premium,South Africa
4841265,Poland TPSA,Poland
27210350,South Africa Premium,South Africa
50370703,El Salvador Mobile - CTE Personal,El Salvador
4525986,Denmark Mobile - Telenor,Denmark
7902587,Russia Mobile - Rostelecom,Russia
48172239,Poland TPSA,Poland
4816804,Poland TPSA,Poland
1829869,Dominican Republic Mobile - Verizon,Dominican Republic
4812433,Poland TPSA,Poland
4855610,Poland OLO,Poland
48158302,Poland OLO,Poland
4856642,Poland OLO,Poland
4895757,Poland TPSA,Poland
48833540,Poland TPSA,Poland
8190860,Japan Mobile - Softbank Mobile,Japan
2787501,South Africa Premium,South Africa
74210,Russia Zone 3,Russia
99861221,Uzbekistan Mobile,Uzbekistan
447972,United Kingdom Mobile - Orange,United Kingdom
636383,Philippines PLDT,Philippines
3716391,Latvia OLO,Latvia
4882540,Poland OLO,Poland
911792,India Punjab,India
4478734,United Kingdom Mobile - O2,United Kingdom
35124140,Portugal OLO,Portugal
9185920,India Mobile - Other Carriers,India
96596,Kuwait Mobile - Zain,Kuwait
94764,Sri Lanka Mobile - Other Carriers,Sri Lanka
354650,Iceland Mobile - Other Carriers,Iceland
46724006,Sweden Mobile - Other Carriers,Sweden
31628,Netherlands Mobile - Orange,Netherlands
5195350,Peru Mobile - Claro,Peru
9186279,India Mobile - Bharti,India
1604,Canada 604 British Columbia,Canada
35126218,Portugal OLO,Portugal
373673,Moldova Mobile - Other Carriers,Moldova
9181560,India Mobile - Other Carriers,India
38755991,Bosnia and Herzegovina - BIH,Bosnia and Herzegovina
4930,Germany Berlin,Germany
4814641,Poland TPSA,Poland
38766,Bosnia and Herzegovina Mobile - Mtel,Bosnia and Herzegovina
4877480,Poland TPSA,Poland
59069082,Guadeloupe Mobile - Digicel,Guadeloupe
5719264,Colombia LEX,Colombia
9189378,India Mobile - Other Carriers,India
55472,Brazil Joinville,Brazil
4818268,Poland TPSA,Poland
4817582,Poland TPSA,Poland
790288,Russia Mobile - Other Carriers,Russia
4852565,Poland OLO,Poland
918507,India Mobile - Aircel,India
358491,Finland Mobile - Other Carriers,Finland
4832749,Poland OLO,Poland
637836,Philippines PLDT,Philippines
474591,Norway Mobile - Other Carriers,Norway
57490924,Colombia Medellin,Colombia
918815,India Mobile - Other Carriers,India
48413502,Poland TPSA,Poland
1809961,Dominican Republic Mobile - Orange,Dominican Republic
25078,Rwanda Mobile - MTN,Rwanda
9186939,India Mobile - Other Carriers,India
5939796,Ecuador Mobile - Porta,Ecuador
57779,Colombia LEX,Colombia
48748652,Poland TPSA,Poland
55626,Brazil Mobile - Other Carriers,Brazil
2367075,Central African Republic Premium Services,Central African Republic
7962,Russia Mobile - Beeline,Russia
482268,Poland TPSA,Poland
1849,Dominican Republic Proper,Dominican Republic
3712281,Latvia Mobile - Bite,Latvia
521628,Mexico Not Equal Access II Mobile,Mexico
5533327,Brazil Governador Validates On Net,Brazil
55999,Brazil Mobile - Other Carriers,Brazil
4834387,Poland OLO,Poland
474623,Norway Mobile - Network Norway,Norway
48134723,Poland OLO,Poland
50326337,El Salvador CTE On Net,El Salvador
578246,Colombia LEX,Colombia
48768325,Poland TPSA,Poland
521823,Mexico Mobile - Equal Access 2B,Mexico
48768423,Poland TPSA,Poland
63999,Philippines Mobile - Smart,Philippines
5749144,Colombia Medellin,Colombia
67986,Fiji Mobile,Fiji
48627338,Poland TPSA,Poland
519438,Peru Mobile - Movistar,Peru
5591,Brazil Belem,Brazil
24491,Angola Mobile - Other Carriers,Angola
4891324,Poland TPSA,Poland
447771,United Kingdom Mobile - Vodafone,United Kingdom
73423,Russia Zone 3,Russia
632682,Philippines PLDT,Philippines
9152712,India BSNL Onnet,India
48525157,Poland OLO,Poland
59372858,Ecuador ETAPA,Ecuador
5722606,Colombia LEX,Colombia
48616731,Poland OLO,Poland
48583824,Poland OLO,Poland
554788,Brazil Mobile - Claro,Brazil
919148,India Mobile - Other Carriers,India
467389,Sweden Mobile - Tele2,Sweden
48413026,Poland TPSA,Poland
5673197,Chile Rural High,Chile
543543,Argentina Other Cities,Argentina
2721610,South Africa Premium,South Africa
27470500,South Africa Premium,South Africa
4865534,Poland TPSA,Poland
3584946,Finland Mobile - Other Carriers,Finland
916802,India BSNL Onnet,India
85599,Cambodia Mobile - Other Carriers,Cambodia
7301,Russia Zone 3,Russia
99861505,Uzbekistan Mobile,Uzbekistan
33102,France CLEC,France
9158822,India BSNL Onnet,India
1829336,Dominican Republic Mobile - Verizon,Dominican Republic
50322471,El Salvador Mobile - Telefonica,El Salvador
1829415,Dominican Republic Mobile - Centennial,Dominican Republic
4894358,Poland TPSA,Poland
50723,Panama Panama City,Panama
5022259,Guatemala TelGua,Guatemala
99873503,Uzbekistan Mobile,Uzbekistan
4865518,Poland TPSA,Poland
1809353,Dominican Republic Mobile - Verizon,Dominican Republic
22679,Burkina Faso Mobile - Telecel,Burkina Faso
38268,Montenegro Mobile - MTEL,Montenegro
1268770,Antigua and Barbuda Mobile - Other Carriers,Antigua and Barbuda
9178489,India Mobile - Other Carriers,India
521844,Mexico Mobile - Equal Access 1,Mexico
33662,France Mobile - Bouygues Telecom,France
1829476,Dominican Republic Santo Domingo,Dominican Republic
74728,Russia Zone 2,Russia
1849943,Dominican Republic Santo Domingo,Dominican Republic
790441,Russia Mobile - Other Carriers,Russia
35128303,Portugal OLO,Portugal
3861777,Slovenia Special,Slovenia
78412,Russia Zone 1,Russia
571923,Colombia LEX,Colombia
919173,India Mobile - Other Carriers,India
